#"FID1 - B:Signal #1 LEO_027_1eq_05h.D"
#Point,X(Minutes),Y(Response Units)
1335,0.4450,69798
1336,0.4453,69770
1337,0.4457,69710
1338,0.4460,69686
1339,0.4463,69836
1340,0.4467,69887
1341,0.4470,69829
1342,0.4473,69758
1343,0.4477,69691
1344,0.4480,69764
1345,0.4483,69787
1346,0.4487,69717
1347,0.4490,69655
1348,0.4493,69674
1349,0.4497,69730
1350,0.4500,69651
1351,0.4503,69554
1352,0.4507,69567
1353,0.4510,69712
1354,0.4513,69820
1355,0.4517,69734
1356,0.4520,69659
1357,0.4523,69551
1358,0.4527,69652
1359,0.4530,69725
1360,0.4533,69718
1361,0.4537,69695
1362,0.4540,69671
1363,0.4543,69749
1364,0.4547,69845
1365,0.4550,69774
1366,0.4553,69712
1367,0.4557,69631
1368,0.4560,69739
1369,0.4563,69810
1370,0.4567,69757
1371,0.4570,69690
1372,0.4573,69661
1373,0.4577,69713
1374,0.4580,69648
1375,0.4583,69643
1376,0.4587,69646
1377,0.4590,69777
1378,0.4593,69786
1379,0.4597,69683
1380,0.4600,69587
1381,0.4603,69562
1382,0.4607,69720
1383,0.4610,69851
1384,0.4613,69823
1385,0.4617,69770
1386,0.4620,69677
1387,0.4623,69740
1388,0.4627,69773
1389,0.4630,69719
1390,0.4633,69689
1391,0.4637,69608
1392,0.4640,69712
1393,0.4643,69667
1394,0.4647,69708
1395,0.4650,69662
1396,0.4653,69762
1397,0.4657,69784
1398,0.4660,69726
1399,0.4663,69652
1400,0.4667,69600
1401,0.4670,69718
1402,0.4673,69801
1403,0.4677,69746
1404,0.4680,69656
1405,0.4683,69572
1406,0.4687,69673
1407,0.4690,69759
1408,0.4693,69746
1409,0.4697,69722
1410,0.4700,69638
1411,0.4703,69713
1412,0.4707,69787
1413,0.4710,69796
1414,0.4713,69774
1415,0.4717,69700
1416,0.4720,69791
1417,0.4723,69799
1418,0.4727,69733
1419,0.4730,69652
1420,0.4733,69648
1421,0.4737,69763
1422,0.4740,69858
1423,0.4743,69800
1424,0.4747,69778
1425,0.4750,69635
1426,0.4753,69691
1427,0.4757,69720
1428,0.4760,69704
1429,0.4763,69669
1430,0.4767,69606
1431,0.4770,69718
1432,0.4773,69778
1433,0.4777,69739
1434,0.4780,69688
1435,0.4783,69650
1436,0.4787,69730
1437,0.4790,69808
1438,0.4793,69781
1439,0.4797,69737
1440,0.4800,69692
1441,0.4803,69717
1442,0.4807,69742
1443,0.4810,69612
1444,0.4813,69577
1445,0.4817,69541
1446,0.4820,69683
1447,0.4823,69800
1448,0.4827,69804
1449,0.4830,69804
1450,0.4833,69717
1451,0.4837,69774
1452,0.4840,69831
1453,0.4843,69776
1454,0.4847,69764
1455,0.4850,69693
1456,0.4853,69807
1457,0.4857,69838
1458,0.4860,69756
1459,0.4863,69699
1460,0.4867,69691
1461,0.4870,69849
1462,0.4873,69923
1463,0.4877,69759
1464,0.4880,69637
1465,0.4883,69500
1466,0.4887,69599
1467,0.4890,69690
1468,0.4893,69684
1469,0.4897,69664
1470,0.4900,69559
1471,0.4903,69643
1472,0.4907,69749
1473,0.4910,69731
1474,0.4913,69719
1475,0.4917,69652
1476,0.4920,69742
1477,0.4923,69823
1478,0.4927,69783
1479,0.4930,69763
1480,0.4933,69644
1481,0.4937,69759
1482,0.4940,69773
1483,0.4943,69737
1484,0.4947,69676
1485,0.4950,69712
1486,0.4953,69851
1487,0.4957,69784
1488,0.4960,69715
1489,0.4963,69662
1490,0.4967,69802
1491,0.4970,69879
1492,0.4973,69802
1493,0.4977,69713
1494,0.4980,69650
1495,0.4983,69727
1496,0.4987,69773
1497,0.4990,69691
1498,0.4993,69680
1499,0.4997,69597
1500,0.5000,69695
1501,0.5003,69754
1502,0.5007,69740
1503,0.5010,69735
1504,0.5013,69748
1505,0.5017,69903
1506,0.5020,69870
1507,0.5023,69771
1508,0.5027,69644
1509,0.5030,69702
1510,0.5033,69779
1511,0.5037,69747
1512,0.5040,69745
1513,0.5043,69711
1514,0.5047,69780
1515,0.5050,69808
1516,0.5053,69670
1517,0.5057,69608
1518,0.5060,69565
1519,0.5063,69772
1520,0.5067,69715
1521,0.5070,69680
1522,0.5073,69576
1523,0.5077,69734
1524,0.5080,69812
1525,0.5083,69742
1526,0.5087,69688
1527,0.5090,69686
1528,0.5093,69846
1529,0.5097,69774
1530,0.5100,69720
1531,0.5103,69616
1532,0.5107,69722
1533,0.5110,69787
1534,0.5113,69775
1535,0.5117,69738
1536,0.5120,69679
1537,0.5123,69739
1538,0.5127,69693
1539,0.5130,69693
1540,0.5133,69694
1541,0.5137,69795
1542,0.5140,69878
1543,0.5143,69779
1544,0.5147,69678
1545,0.5150,69581
1546,0.5153,69686
1547,0.5157,69781
1548,0.5160,69666
1549,0.5163,69594
1550,0.5167,69547
1551,0.5170,69712
1552,0.5173,69807
1553,0.5177,69701
1554,0.5180,69644
1555,0.5183,69643
1556,0.5187,69796
1557,0.5190,69668
1558,0.5193,69561
1559,0.5197,69502
1560,0.5200,69703
1561,0.5203,69876
1562,0.5207,69829
1563,0.5210,69784
1564,0.5213,69667
1565,0.5217,69776
1566,0.5220,69828
1567,0.5223,69759
1568,0.5227,69727
1569,0.5230,69620
1570,0.5233,69713
1571,0.5237,69746
1572,0.5240,69721
1573,0.5243,69686
1574,0.5247,69670
1575,0.5250,69851
1576,0.5253,69801
1577,0.5257,69707
1578,0.5260,69591
1579,0.5263,69655
1580,0.5267,69752
1581,0.5270,69688
1582,0.5273,69735
1583,0.5277,69725
1584,0.5280,69844
1585,0.5283,69750
1586,0.5287,69702
1587,0.5290,69640
1588,0.5293,69712
1589,0.5297,69791
1590,0.5300,69699
1591,0.5303,69660
1592,0.5307,69601
1593,0.5310,69806
1594,0.5313,69728
1595,0.5317,69677
1596,0.5320,69533
1597,0.5323,69680
1598,0.5327,69823
1599,0.5330,69766
1600,0.5333,69706
1601,0.5337,69613
1602,0.5340,69740
1603,0.5343,69761
1604,0.5347,69654
1605,0.5350,69584
1606,0.5353,69587
1607,0.5357,69764
1608,0.5360,69740
1609,0.5363,69716
1610,0.5367,69651
1611,0.5370,69701
1612,0.5373,69795
1613,0.5377,69783
1614,0.5380,69807
1615,0.5383,69700
1616,0.5387,69704
1617,0.5390,69760
1618,0.5393,69744
1619,0.5397,69700
1620,0.5400,69627
1621,0.5403,69718
1622,0.5407,69692
1623,0.5410,69674
1624,0.5413,69655
1625,0.5417,69757
1626,0.5420,69888
1627,0.5423,69764
1628,0.5427,69734
1629,0.5430,69617
1630,0.5433,69731
1631,0.5437,69825
1632,0.5440,69774
1633,0.5443,69772
1634,0.5447,69717
1635,0.5450,69819
1636,0.5453,69884
1637,0.5457,69764
1638,0.5460,69726
1639,0.5463,69659
1640,0.5467,69804
1641,0.5470,69673
1642,0.5473,69640
1643,0.5477,69586
1644,0.5480,69721
1645,0.5483,69804
1646,0.5487,69746
1647,0.5490,69749
1648,0.5493,69678
1649,0.5497,69718
1650,0.5500,69772
1651,0.5503,69717
1652,0.5507,69708
1653,0.5510,69659
1654,0.5513,69798
1655,0.5517,69738
1656,0.5520,69690
1657,0.5523,69588
1658,0.5527,69677
1659,0.5530,69807
1660,0.5533,69823
1661,0.5537,69807
1662,0.5540,69674
1663,0.5543,69659
1664,0.5547,69688
1665,0.5550,69584
1666,0.5553,69522
1667,0.5557,69495
1668,0.5560,69725
1669,0.5563,69749
1670,0.5567,69716
1671,0.5570,69599
1672,0.5573,69671
1673,0.5577,69797
1674,0.5580,69740
1675,0.5583,69664
1676,0.5587,69569
1677,0.5590,69713
1678,0.5593,69699
1679,0.5597,69701
1680,0.5600,69634
1681,0.5603,69703
1682,0.5607,69771
1683,0.5610,69682
1684,0.5613,69679
1685,0.5617,69596
1686,0.5620,69740
1687,0.5623,69668
1688,0.5627,69665
1689,0.5630,69602
1690,0.5633,69772
1691,0.5637,69726
1692,0.5640,69751
1693,0.5643,69656
1694,0.5647,69714
1695,0.5650,69768
1696,0.5653,69753
1697,0.5657,69760
1698,0.5660,69710
1699,0.5663,69794
1700,0.5667,69682
1701,0.5670,69644
1702,0.5673,69660
1703,0.5677,69882
1704,0.5680,69831
1705,0.5683,69730
1706,0.5687,69582
1707,0.5690,69657
1708,0.5693,69766
1709,0.5697,69727
1710,0.5700,69712
1711,0.5703,69633
1712,0.5707,69799
1713,0.5710,69765
1714,0.5713,69741
1715,0.5717,69627
1716,0.5720,69673
1717,0.5723,69726
1718,0.5727,69634
1719,0.5730,69580
1720,0.5733,69557
1721,0.5737,69762
1722,0.5740,69753
1723,0.5743,69670
1724,0.5747,69562
1725,0.5750,69589
1726,0.5753,69724
1727,0.5757,69665
1728,0.5760,69684
1729,0.5763,69566
1730,0.5767,69705
1731,0.5770,69629
1732,0.5773,69660
1733,0.5777,69551
1734,0.5780,69616
1735,0.5783,69701
1736,0.5787,69668
1737,0.5790,69644
1738,0.5793,69563
1739,0.5797,69632
1740,0.5800,69706
1741,0.5803,69657
1742,0.5807,69708
1743,0.5810,69758
1744,0.5813,69926
1745,0.5817,69752
1746,0.5820,69650
1747,0.5823,69541
1748,0.5827,69676
1749,0.5830,69785
1750,0.5833,69668
1751,0.5837,69620
1752,0.5840,69527
1753,0.5843,69716
1754,0.5847,69636
1755,0.5850,69628
1756,0.5853,69539
1757,0.5857,69654
1758,0.5860,69727
1759,0.5863,69635
1760,0.5867,69622
1761,0.5870,69561
1762,0.5873,69755
1763,0.5877,69676
1764,0.5880,69638
1765,0.5883,69512
1766,0.5887,69577
1767,0.5890,69744
1768,0.5893,69692
1769,0.5897,69735
1770,0.5900,69612
1771,0.5903,69721
1772,0.5907,69790
1773,0.5910,69701
1774,0.5913,69648
1775,0.5917,69584
1776,0.5920,69756
1777,0.5923,69676
1778,0.5927,69601
1779,0.5930,69429
1780,0.5933,69509
1781,0.5937,69647
1782,0.5940,69636
1783,0.5943,69690
1784,0.5947,69644
1785,0.5950,69733
1786,0.5953,69814
1787,0.5957,69702
1788,0.5960,69707
1789,0.5963,69595
1790,0.5967,69682
1791,0.5970,69773
1792,0.5973,69704
1793,0.5977,69651
1794,0.5980,69582
1795,0.5983,69767
1796,0.5987,69748
1797,0.5990,69677
1798,0.5993,69540
1799,0.5997,69578
1800,0.6000,69727
1801,0.6003,69714
1802,0.6007,69757
1803,0.6010,69665
1804,0.6013,69818
1805,0.6017,69705
1806,0.6020,69656
1807,0.6023,69520
1808,0.6027,69593
1809,0.6030,69785
1810,0.6033,69719
1811,0.6037,69717
1812,0.6040,69577
1813,0.6043,69733
1814,0.6047,69837
1815,0.6050,69729
1816,0.6053,69623
1817,0.6057,69526
1818,0.6060,69671
1819,0.6063,69660
1820,0.6067,69624
1821,0.6070,69560
1822,0.6073,69582
1823,0.6077,69740
1824,0.6080,69674
1825,0.6083,69710
1826,0.6087,69582
1827,0.6090,69769
1828,0.6093,69660
1829,0.6097,69654
1830,0.6100,69496
1831,0.6103,69540
1832,0.6107,69634
1833,0.6110,69592
1834,0.6113,69673
1835,0.6117,69591
1836,0.6120,69760
1837,0.6123,69613
1838,0.6127,69606
1839,0.6130,69525
1840,0.6133,69697
1841,0.6137,69789
1842,0.6140,69707
1843,0.6143,69621
1844,0.6147,69538
1845,0.6150,69633
1846,0.6153,69778
1847,0.6157,69710
1848,0.6160,69675
1849,0.6163,69581
1850,0.6167,69789
1851,0.6170,69730
1852,0.6173,69688
1853,0.6177,69575
1854,0.6180,69688
1855,0.6183,69808
1856,0.6187,69683
1857,0.6190,69666
1858,0.6193,69615
1859,0.6197,69859
1860,0.6200,69750
1861,0.6203,69725
1862,0.6207,69589
1863,0.6210,69720
1864,0.6213,69826
1865,0.6217,69772
1866,0.6220,69736
1867,0.6223,69596
1868,0.6227,69787
1869,0.6230,69776
1870,0.6233,69831
1871,0.6237,69700
1872,0.6240,69777
1873,0.6243,69864
1874,0.6247,69786
1875,0.6250,69715
1876,0.6253,69591
1877,0.6257,69701
1878,0.6260,69825
1879,0.6263,69710
1880,0.6267,69637
1881,0.6270,69467
1882,0.6273,69654
1883,0.6277,69600
1884,0.6280,69645
1885,0.6283,69585
1886,0.6287,69671
1887,0.6290,69784
1888,0.6293,69715
1889,0.6297,69754
1890,0.6300,69688
1891,0.6303,69897
1892,0.6307,69750
1893,0.6310,69669
1894,0.6313,69495
1895,0.6317,69622
1896,0.6320,69737
1897,0.6323,69696
1898,0.6327,69669
1899,0.6330,69617
1900,0.6333,69808
1901,0.6337,69725
1902,0.6340,69674
1903,0.6343,69542
1904,0.6347,69631
1905,0.6350,69757
1906,0.6353,69678
1907,0.6357,69670
1908,0.6360,69586
1909,0.6363,69812
1910,0.6367,69777
1911,0.6370,69768
1912,0.6373,69635
1913,0.6377,69656
1914,0.6380,69775
1915,0.6383,69730
1916,0.6387,69766
1917,0.6390,69641
1918,0.6393,69778
1919,0.6397,69701
1920,0.6400,69695
1921,0.6403,69571
1922,0.6407,69617
1923,0.6410,69732
1924,0.6413,69666
1925,0.6417,69713
1926,0.6420,69611
1927,0.6423,69829
1928,0.6427,69728
1929,0.6430,69742
1930,0.6433,69624
1931,0.6437,69715
1932,0.6440,69805
1933,0.6443,69766
1934,0.6447,69794
1935,0.6450,69692
1936,0.6453,69847
1937,0.6457,69694
1938,0.6460,69665
1939,0.6463,69543
1940,0.6467,69791
1941,0.6470,69746
1942,0.6473,69741
1943,0.6477,69582
1944,0.6480,69643
1945,0.6483,69792
1946,0.6487,69776
1947,0.6490,69802
1948,0.6493,69660
1949,0.6497,69833
1950,0.6500,69739
1951,0.6503,69731
1952,0.6507,69560
1953,0.6510,69706
1954,0.6513,69589
1955,0.6517,69611
1956,0.6520,69532
1957,0.6523,69773
1958,0.6527,69694
1959,0.6530,69669
1960,0.6533,69570
1961,0.6537,69723
1962,0.6540,69888
1963,0.6543,69784
1964,0.6547,69725
1965,0.6550,69603
1966,0.6553,69785
1967,0.6557,69660
1968,0.6560,69629
1969,0.6563,69562
1970,0.6567,69831
1971,0.6570,69763
1972,0.6573,69754
1973,0.6577,69596
1974,0.6580,69695
1975,0.6583,69768
1976,0.6587,69706
1977,0.6590,69675
1978,0.6593,69589
1979,0.6597,69770
1980,0.6600,69741
1981,0.6603,69720
1982,0.6607,69616
1983,0.6610,69670
1984,0.6613,69746
1985,0.6617,69612
1986,0.6620,69606
1987,0.6623,69566
1988,0.6627,69737
1989,0.6630,69661
1990,0.6633,69661
1991,0.6637,69649
1992,0.6640,69839
1993,0.6643,69749
1994,0.6647,69707
1995,0.6650,69573
1996,0.6653,69659
1997,0.6657,69786
1998,0.6660,69681
1999,0.6663,69620
2000,0.6667,69510
2001,0.6670,69774
2002,0.6673,69759
2003,0.6677,69743
2004,0.6680,69618
2005,0.6683,69712
2006,0.6687,69879
2007,0.6690,69799
2008,0.6693,69787
2009,0.6697,69643
2010,0.6700,69862
2011,0.6703,69767
2012,0.6707,69778
2013,0.6710,69641
2014,0.6713,69757
2015,0.6717,69827
2016,0.6720,69722
2017,0.6723,69678
2018,0.6727,69595
2019,0.6730,69749
2020,0.6733,69596
2021,0.6737,69544
2022,0.6740,69463
2023,0.6743,69623
2024,0.6747,69763
2025,0.6750,69737
2026,0.6753,69746
2027,0.6757,69651
2028,0.6760,69819
2029,0.6763,69768
2030,0.6767,69732
2031,0.6770,69582
2032,0.6773,69732
2033,0.6777,69652
2034,0.6780,69700
2035,0.6783,69614
2036,0.6787,69710
2037,0.6790,69725
2038,0.6793,69545
2039,0.6797,69538
2040,0.6800,69538
2041,0.6803,69880
2042,0.6807,69884
2043,0.6810,69858
2044,0.6813,69596
2045,0.6817,69651
2046,0.6820,69510
2047,0.6823,69559
2048,0.6827,69502
2049,0.6830,69605
2050,0.6833,69737
2051,0.6837,69712
2052,0.6840,69731
2053,0.6843,69551
2054,0.6847,69588
2055,0.6850,69447
2056,0.6853,69489
2057,0.6857,69520
2058,0.6860,69699
2059,0.6863,69925
2060,0.6867,69785
2061,0.6870,69678
2062,0.6873,69412
2063,0.6877,69655
2064,0.6880,69683
2065,0.6883,69801
2066,0.6887,69662
2067,0.6890,69834
2068,0.6893,69700
2069,0.6897,69732
2070,0.6900,69638
2071,0.6903,69748
2072,0.6907,69855
2073,0.6910,69764
2074,0.6913,69794
2075,0.6917,69713
2076,0.6920,69904
2077,0.6923,69666
2078,0.6927,69552
2079,0.6930,69424
2080,0.6933,69735
2081,0.6937,69678
2082,0.6940,69618
2083,0.6943,69432
2084,0.6947,69534
2085,0.6950,69663
2086,0.6953,69589
2087,0.6957,69583
2088,0.6960,69500
2089,0.6963,69757
2090,0.6967,69728
2091,0.6970,69729
2092,0.6973,69579
2093,0.6977,69593
2094,0.6980,69687
2095,0.6983,69679
2096,0.6987,69791
2097,0.6990,69718
2098,0.6993,69821
2099,0.6997,69639
2100,0.7000,69569
2101,0.7003,69437
2102,0.7007,69544
2103,0.7010,69740
2104,0.7013,69693
2105,0.7017,69685
2106,0.7020,69470
2107,0.7023,69674
2108,0.7027,69561
2109,0.7030,69663
2110,0.7033,69546
2111,0.7037,69816
2112,0.7040,69644
2113,0.7043,69582
2114,0.7047,69368
2115,0.7050,69534
2116,0.7053,69796
2117,0.7057,69812
2118,0.7060,69829
2119,0.7063,69709
2120,0.7067,69896
2121,0.7070,69750
2122,0.7073,69637
2123,0.7077,69488
2124,0.7080,69695
2125,0.7083,69684
2126,0.7087,69728
2127,0.7090,69653
2128,0.7093,69744
2129,0.7097,69854
2130,0.7100,69745
2131,0.7103,69713
2132,0.7107,69581
2133,0.7110,69772
2134,0.7113,69772
2135,0.7117,69773
2136,0.7120,69637
2137,0.7123,69760
2138,0.7127,69650
2139,0.7130,69646
2140,0.7133,69563
2141,0.7137,69811
2142,0.7140,69810
2143,0.7143,69819
2144,0.7147,69651
2145,0.7150,69758
2146,0.7153,69607
2147,0.7157,69626
2148,0.7160,69551
2149,0.7163,69754
2150,0.7167,69700
2151,0.7170,69723
2152,0.7173,69627
2153,0.7177,69702
2154,0.7180,69769
2155,0.7183,69663
2156,0.7187,69673
2157,0.7190,69608
2158,0.7193,69866
2159,0.7197,69745
2160,0.7200,69693
2161,0.7203,69447
2162,0.7207,69649
2163,0.7210,69576
2164,0.7213,69683
2165,0.7217,69543
2166,0.7220,69767
2167,0.7223,69668
2168,0.7227,69683
2169,0.7230,69507
2170,0.7233,69571
2171,0.7237,69738
2172,0.7240,69697
2173,0.7243,69747
2174,0.7247,69592
2175,0.7250,69814
2176,0.7253,69666
2177,0.7257,69655
2178,0.7260,69458
2179,0.7263,69709
2180,0.7267,69640
2181,0.7270,69663
2182,0.7273,69506
2183,0.7277,69617
2184,0.7280,69790
2185,0.7283,69700
2186,0.7287,69660
2187,0.7290,69519
2188,0.7293,69746
2189,0.7297,69664
2190,0.7300,69629
2191,0.7303,69506
2192,0.7307,69733
2193,0.7310,69664
2194,0.7313,69652
2195,0.7317,69532
2196,0.7320,69767
2197,0.7323,69698
2198,0.7327,69672
2199,0.7330,69521
2200,0.7333,69704
2201,0.7337,69645
2202,0.7340,69663
2203,0.7343,69606
2204,0.7347,69659
2205,0.7350,69795
2206,0.7353,69628
2207,0.7357,69673
2208,0.7360,69555
2209,0.7363,69845
2210,0.7367,69687
2211,0.7370,69694
2212,0.7373,69564
2213,0.7377,69820
2214,0.7380,69707
2215,0.7383,69649
2216,0.7387,69521
2217,0.7390,69742
2218,0.7393,69720
2219,0.7397,69769
2220,0.7400,69690
2221,0.7403,69847
2222,0.7407,69735
2223,0.7410,69706
2224,0.7413,69633
2225,0.7417,69809
2226,0.7420,69740
2227,0.7423,69681
2228,0.7427,69600
2229,0.7430,69653
2230,0.7433,69822
2231,0.7437,69672
2232,0.7440,69731
2233,0.7443,69599
2234,0.7447,69875
2235,0.7450,69714
2236,0.7453,69684
2237,0.7457,69502
2238,0.7460,69712
2239,0.7463,69659
2240,0.7467,69723
2241,0.7470,69578
2242,0.7473,69805
2243,0.7477,69705
2244,0.7480,69739
2245,0.7483,69605
2246,0.7487,69668
2247,0.7490,69819
2248,0.7493,69666
2249,0.7497,69714
2250,0.7500,69579
2251,0.7503,69876
2252,0.7507,69723
2253,0.7510,69746
2254,0.7513,69527
2255,0.7517,69779
2256,0.7520,69643
2257,0.7523,69678
2258,0.7527,69516
2259,0.7530,69634
2260,0.7533,69799
2261,0.7537,69719
2262,0.7540,69675
2263,0.7543,69530
2264,0.7547,69766
2265,0.7550,69737
2266,0.7553,69693
2267,0.7557,69502
2268,0.7560,69539
2269,0.7563,69674
2270,0.7567,69629
2271,0.7570,69623
2272,0.7573,69511
2273,0.7577,69688
2274,0.7580,69629
2275,0.7583,69648
2276,0.7587,69619
2277,0.7590,69819
2278,0.7593,69783
2279,0.7597,69749
2280,0.7600,69668
2281,0.7603,69830
2282,0.7607,69742
2283,0.7610,69687
2284,0.7613,69541
2285,0.7617,69626
2286,0.7620,69839
2287,0.7623,69820
2288,0.7627,69809
2289,0.7630,69662
2290,0.7633,69839
2291,0.7637,69738
2292,0.7640,69673
2293,0.7643,69509
2294,0.7647,69693
2295,0.7650,69661
2296,0.7653,69670
2297,0.7657,69597
2298,0.7660,69665
2299,0.7663,69850
2300,0.7667,69695
2301,0.7670,69726
2302,0.7673,69551
2303,0.7677,69862
2304,0.7680,69768
2305,0.7683,69826
2306,0.7687,69664
2307,0.7690,69685
2308,0.7693,69780
2309,0.7697,69690
2310,0.7700,69718
2311,0.7703,69580
2312,0.7707,69864
2313,0.7710,69756
2314,0.7713,69816
2315,0.7717,69623
2316,0.7720,69892
2317,0.7723,69732
2318,0.7727,69779
2319,0.7730,69642
2320,0.7733,69813
2321,0.7737,69986
2322,0.7740,69895
2323,0.7743,69842
2324,0.7747,69573
2325,0.7750,69769
2326,0.7753,69594
2327,0.7757,69638
2328,0.7760,69482
2329,0.7763,69860
2330,0.7767,69792
2331,0.7770,69808
2332,0.7773,69554
2333,0.7777,69743
2334,0.7780,69634
2335,0.7783,69639
2336,0.7787,69502
2337,0.7790,69746
2338,0.7793,69683
2339,0.7797,69698
2340,0.7800,69597
2341,0.7803,69814
2342,0.7807,69703
2343,0.7810,69629
2344,0.7813,69454
2345,0.7817,69684
2346,0.7820,69666
2347,0.7823,69750
2348,0.7827,69659
2349,0.7830,69830
2350,0.7833,69686
2351,0.7837,69625
2352,0.7840,69502
2353,0.7843,69731
2354,0.7847,69689
2355,0.7850,69729
2356,0.7853,69636
2357,0.7857,69853
2358,0.7860,69758
2359,0.7863,69733
2360,0.7867,69530
2361,0.7870,69745
2362,0.7873,69643
2363,0.7877,69759
2364,0.7880,69635
2365,0.7883,69908
2366,0.7887,69749
2367,0.7890,69748
2368,0.7893,69531
2369,0.7897,69570
2370,0.7900,69726
2371,0.7903,69707
2372,0.7907,69798
2373,0.7910,69643
2374,0.7913,69894
2375,0.7917,69761
2376,0.7920,69748
2377,0.7923,69531
2378,0.7927,69757
2379,0.7930,69696
2380,0.7933,69765
2381,0.7937,69653
2382,0.7940,69889
2383,0.7943,69724
2384,0.7947,69687
2385,0.7950,69520
2386,0.7953,69640
2387,0.7957,69810
2388,0.7960,69666
2389,0.7963,69723
2390,0.7967,69603
2391,0.7970,69873
2392,0.7973,69692
2393,0.7977,69706
2394,0.7980,69507
2395,0.7983,69787
2396,0.7987,69697
2397,0.7990,69787
2398,0.7993,69624
2399,0.7997,69697
2400,0.8000,69784
2401,0.8003,69724
2402,0.8007,69724
2403,0.8010,69604
2404,0.8013,69857
2405,0.8017,69751
2406,0.8020,69806
2407,0.8023,69618
2408,0.8027,69927
2409,0.8030,69844
2410,0.8033,69873
2411,0.8037,69651
2412,0.8040,69720
2413,0.8043,69872
2414,0.8047,69801
2415,0.8050,69735
2416,0.8053,69483
2417,0.8057,69658
2418,0.8060,69561
2419,0.8063,69612
2420,0.8067,69495
2421,0.8070,69872
2422,0.8073,69854
2423,0.8077,69889
2424,0.8080,69592
2425,0.8083,69636
2426,0.8087,69780
